Date,usd_jpy
2017-05-01,111.78
2017-05-02,112.06
2017-05-03,112.34
2017-05-04,112.7
2017-05-05,112.63
2017-05-08,112.84
2017-05-09,114.19
2017-05-10,114.02
2017-05-11,113.77
2017-05-12,113.3
2017-05-15,113.54
2017-05-16,113.24
2017-05-17,111.46
2017-05-18,110.82
2017-05-19,111.47
2017-05-22,111.15
2017-05-23,111.64
2017-05-24,112.02
2017-05-25,111.7
2017-05-26,111.3
2017-05-30,110.68
2017-05-31,110.71
2017-06-01,111.24
2017-06-02,110.49
2017-06-05,110.49
2017-06-06,109.34
2017-06-07,109.54
2017-06-08,110.1
2017-06-09,110.61
2017-06-12,109.72
2017-06-13,110.12
2017-06-14,109.16
2017-06-15,110.66
2017-06-16,110.84
2017-06-19,111.34
2017-06-20,111.46
2017-06-21,111.58
2017-06-22,111.36
2017-06-23,111.26
2017-06-26,111.48
2017-06-27,112.42
2017-06-28,112.18
2017-06-29,112.32
2017-06-30,112.4
2017-07-03,113.32
2017-07-05,113.2
2017-07-06,113.28
2017-07-07,114.1
2017-07-10,114.08
2017-07-11,114.2
2017-07-12,113.19
2017-07-13,113.39
2017-07-14,112.66
2017-07-17,112.76
2017-07-18,111.89
2017-07-19,111.77
2017-07-20,111.68
2017-07-21,111.18
2017-07-24,111.1
2017-07-25,111.57
2017-07-26,112.1
2017-07-27,111.62
2017-07-28,110.87
2017-07-31,110.38
2017-08-01,110.33
2017-08-02,110.43
2017-08-03,110.12
2017-08-04,110.76
2017-08-07,110.76
2017-08-08,110.74
2017-08-09,110.04
2017-08-10,109.37
2017-08-11,109.06
2017-08-14,109.48
2017-08-15,110.42
2017-08-16,110.8
2017-08-17,109.88
2017-08-18,109.32
2017-08-21,108.89
2017-08-22,109.4
2017-08-23,109.14
2017-08-24,109.34
2017-08-25,109.24
2017-08-28,109.22
2017-08-29,109.02
2017-08-30,110.2
2017-08-31,110.06
2017-09-01,110.09
2017-09-05,108.94
2017-09-06,108.75
2017-09-07,108.26
2017-09-08,107.72
2017-09-11,109.03
2017-09-12,110.01
2017-09-13,110.58
2017-09-14,110.66
2017-09-15,110.84
2017-09-18,111.48
2017-09-19,111.49
2017-09-20,111.5
2017-09-21,112.3
2017-09-22,112.01
2017-09-25,111.64
2017-09-26,112.16
2017-09-27,112.76
2017-09-28,112.66
2017-09-29,112.64
2017-10-02,112.6
2017-10-03,112.8
2017-10-04,112.84
2017-10-05,112.74
2017-10-06,112.68
2017-10-10,112.15
2017-10-11,112.35
2017-10-12,112.38
2017-10-13,111.94
2017-10-16,111.72
2017-10-17,112.32
2017-10-18,112.94
2017-10-19,112.54
2017-10-20,113.5
2017-10-23,113.66
2017-10-24,113.92
2017-10-25,113.7
2017-10-26,113.72
2017-10-27,113.82
2017-10-30,113.26
2017-10-31,113.63
2017-11-01,114.04
2017-11-02,113.84
2017-11-03,114.25
2017-11-06,113.9
2017-11-07,113.9
2017-11-08,113.62
2017-11-09,113.4
2017-11-13,113.62
2017-11-14,113.5
2017-11-15,113.15
2017-11-16,112.89
2017-11-17,111.98
2017-11-20,112.49
2017-11-21,112.46
2017-11-22,111.62
2017-11-24,111.54
2017-11-27,111.0
2017-11-28,111.13
2017-11-29,111.75
2017-11-30,112.3
2017-12-01,111.88
2017-12-04,112.8
2017-12-05,112.76
2017-12-06,112.32
2017-12-07,112.7
2017-12-08,113.55
2017-12-11,113.34
2017-12-12,113.62
2017-12-13,113.19
2017-12-14,112.56
2017-12-15,112.68
2017-12-18,112.4
2017-12-19,112.98
2017-12-20,113.29
2017-12-21,113.42
2017-12-22,113.3
2017-12-26,113.2
2017-12-27,113.28
2017-12-28,112.85
2017-12-29,112.69
2018-01-02,112.18
2018-01-03,112.28
2018-01-04,112.78
2018-01-05,113.18
2018-01-08,113.08
2018-01-09,112.57
2018-01-10,111.48
2018-01-11,111.35
2018-01-12,111.23
2018-01-16,110.74
2018-01-17,110.81
2018-01-18,110.88
2018-01-19,110.56
2018-01-22,111.15
2018-01-23,110.46
2018-01-24,109.15
2018-01-25,108.7
2018-01-26,108.38
2018-01-29,109.12
2018-01-30,108.9
2018-01-31,109.31
2018-02-01,109.5
2018-02-02,110.4
2018-02-05,110.09
2018-02-06,109.18
2018-02-07,109.53
2018-02-08,109.0
2018-02-09,108.44
2018-02-12,108.72
2018-02-13,107.59
2018-02-14,107.0
2018-02-15,106.36
2018-02-16,106.1
2018-02-20,107.23
2018-02-21,107.64
2018-02-22,106.96
2018-02-23,106.64
2018-02-26,106.96
2018-02-27,107.47
2018-02-28,106.62
2018-03-01,106.91
2018-03-02,105.65
2018-03-05,105.97
2018-03-06,106.03
2018-03-07,105.94
2018-03-08,106.08
2018-03-09,106.74
2018-03-12,106.52
2018-03-13,106.64
2018-03-14,106.17
2018-03-15,106.07
2018-03-16,106.1
2018-03-19,105.83
2018-03-20,106.42
2018-03-21,106.3
2018-03-22,105.34
2018-03-23,104.83
2018-03-26,105.0
2018-03-27,105.72
2018-03-28,106.3
2018-03-29,106.27
2018-03-30,106.2
2018-04-02,105.99
2018-04-03,106.45
2018-04-04,106.56
2018-04-05,107.48
2018-04-06,107.03
2018-04-09,107.06
2018-04-10,107.3
2018-04-11,106.78
2018-04-12,107.3
2018-04-13,107.52
2018-04-16,107.26
2018-04-17,107.09
2018-04-18,107.26
2018-04-19,107.42
2018-04-20,107.6
2018-04-23,108.62
2018-04-24,109.03
2018-04-25,109.33
2018-04-26,109.3
2018-04-27,109.12
2018-04-30,109.28
2018-05-01,109.69
2018-05-02,109.89
2018-05-03,109.06
2018-05-04,109.16
2018-05-07,109.14
2018-05-08,109.16
2018-05-09,109.68
2018-05-10,109.53
2018-05-11,109.26
2018-05-14,109.52
2018-05-15,110.25
2018-05-16,110.22
2018-05-17,110.76
2018-05-18,110.71
2018-05-21,111.08
2018-05-22,110.94
2018-05-23,110.05
2018-05-24,109.3
2018-05-25,109.35
2018-05-29,108.62
2018-05-30,109.04
2018-05-31,108.73
2018-06-01,109.49
2018-06-04,109.66
2018-06-05,109.63
2018-06-06,110.0
2018-06-07,109.92
2018-06-08,109.45
2018-06-11,109.94
2018-06-12,110.22
2018-06-13,110.41
2018-06-14,110.44
2018-06-15,110.58
2018-06-18,110.44
2018-06-19,110.02
2018-06-20,110.14
2018-06-21,110.05
2018-06-22,109.98
2018-06-25,109.62
2018-06-26,109.92
2018-06-27,110.34
2018-06-28,110.38
2018-06-29,110.71
2018-07-02,110.73
2018-07-03,110.54
2018-07-05,110.59
2018-07-06,110.48
2018-07-09,110.78
2018-07-10,111.24
2018-07-11,111.52
2018-07-12,112.41
2018-07-13,112.38
2018-07-16,112.29
2018-07-17,112.79
2018-07-18,112.82
2018-07-19,112.98
2018-07-20,111.74
2018-07-23,111.36
2018-07-24,111.27
2018-07-25,111.02
2018-07-26,111.2
2018-07-27,110.94
2018-07-30,110.98
2018-07-31,111.88
2018-08-01,111.72
2018-08-02,111.48
2018-08-03,111.12
2018-08-06,111.43
2018-08-07,111.19
2018-08-08,110.96
2018-08-09,110.9
2018-08-10,110.66
2018-08-13,110.65
2018-08-14,110.92
2018-08-15,110.62
2018-08-16,110.89
2018-08-17,110.54
2018-08-20,110.38
2018-08-21,110.48
2018-08-22,110.54
2018-08-23,111.14
2018-08-24,111.22
2018-08-27,111.09
2018-08-28,111.04
2018-08-29,111.8
2018-08-30,111.17
2018-08-31,110.98
2018-09-04,111.44
2018-09-05,111.47
2018-09-06,110.87
2018-09-07,111.18
2018-09-10,111.09
2018-09-11,111.54
2018-09-12,111.29
2018-09-13,111.92
2018-09-14,112.09
2018-09-17,111.97
2018-09-18,112.3
2018-09-19,112.21
2018-09-20,112.58
2018-09-21,112.62
2018-09-24,112.62
2018-09-25,112.88
2018-09-26,112.92
2018-09-27,113.38
2018-09-28,113.48
2018-10-01,113.96
2018-10-02,113.66
2018-10-03,114.19
2018-10-04,113.79
2018-10-05,113.56
2018-10-09,113.13
2018-10-10,112.71
2018-10-11,112.26
2018-10-12,112.02
2018-10-15,111.82
2018-10-16,112.16
2018-10-17,112.21
2018-10-18,112.11
2018-10-19,112.52
2018-10-22,112.78
2018-10-23,112.12
2018-10-24,112.58
2018-10-25,112.54
2018-10-26,111.65
2018-10-29,112.49
2018-10-30,112.76
2018-10-31,112.86
2018-11-01,112.79
2018-11-02,113.09
2018-11-05,113.22
2018-11-06,113.38
2018-11-07,113.32
2018-11-08,113.87
2018-11-09,113.77
2018-11-13,113.97
2018-11-14,113.7
2018-11-15,113.46
2018-11-16,112.76
2018-11-19,112.54
2018-11-20,112.66
2018-11-21,113.06
2018-11-23,112.83
2018-11-26,113.58
2018-11-27,113.84
2018-11-28,113.96
2018-11-29,113.42
2018-11-30,113.54
2018-12-03,113.54
2018-12-04,112.93
2018-12-06,112.46
2018-12-07,112.6
2018-12-10,112.96
2018-12-11,113.41
2018-12-12,113.28
2018-12-13,113.66
2018-12-14,113.35
2018-12-17,112.96
2018-12-18,112.54
2018-12-19,112.15
2018-12-20,111.34
2018-12-21,111.14
2018-12-26,110.45
2018-12-27,110.78
2018-12-28,110.34
2018-12-31,109.7
2019-01-02,109.22
2019-01-03,108.07
2019-01-04,108.29
2019-01-07,108.62
2019-01-08,108.57
2019-01-09,108.38
2019-01-10,108.29
2019-01-11,108.34
2019-01-15,108.72
2019-01-16,108.84
2019-01-17,109.01
2019-01-18,109.79
2019-01-22,109.34
2019-01-23,109.44
2019-01-24,109.72
2019-01-25,109.6
2019-01-28,109.2
2019-01-29,109.36
2019-01-30,109.57
2019-01-31,108.84
2019-02-01,109.55
2019-02-04,109.96
2019-02-05,109.99
2019-02-06,109.75
2019-02-07,109.7
2019-02-08,109.76
2019-02-11,110.4
2019-02-12,110.5
2019-02-13,110.86
2019-02-14,110.68
2019-02-15,110.54
2019-02-19,110.68
2019-02-21,110.72
2019-02-22,110.7
2019-02-25,111.07
2019-02-26,110.76
2019-02-27,110.92
2019-02-28,111.38
2019-03-01,111.89
2019-03-04,111.68
2019-03-05,111.98
2019-03-06,111.66
2019-03-07,111.6
2019-03-08,111.11
2019-03-11,111.21
2019-03-12,111.38
2019-03-13,111.23
2019-03-14,111.71
2019-03-15,111.57
2019-03-18,111.41
2019-03-19,111.38
2019-03-20,111.41
2019-03-21,110.86
2019-03-22,109.76
2019-03-25,110.09
2019-03-26,110.5
2019-03-27,110.38
2019-03-28,110.54
2019-03-29,110.68
2019-04-01,111.29
2019-04-02,111.32
2019-04-03,111.48
2019-04-04,111.55
2019-04-05,111.71
2019-04-08,111.47
2019-04-09,111.08
2019-04-10,110.92
2019-04-11,111.48
2019-04-12,112.0
2019-04-15,112.0
2019-04-16,111.95
2019-04-17,112.0
2019-04-18,111.94
2019-04-19,111.92
2019-04-22,111.94
2019-04-23,111.86
2019-04-24,111.81
2019-04-25,111.59
2019-04-26,111.6
2019-04-29,111.8
2019-04-30,111.4
2019-05-01,111.18
2019-05-02,111.39
2019-05-03,111.28
2019-05-06,110.86
2019-05-07,110.34
2019-05-08,110.12
2019-05-09,109.55
2019-05-10,109.56
2019-05-13,109.18
2019-05-14,109.68
2019-05-15,109.58
2019-05-16,109.89
2019-05-17,109.9
2019-05-20,109.96
2019-05-21,110.6
2019-05-22,110.28
2019-05-23,109.58
2019-05-24,109.38
2019-05-28,109.49
2019-05-29,109.24
2019-05-30,109.67
2019-05-31,108.66
2019-06-03,108.39
2019-06-04,108.3
2019-06-05,108.2
2019-06-06,108.08
2019-06-07,108.15
2019-06-10,108.56
2019-06-11,108.52
2019-06-12,108.42
2019-06-13,108.44
2019-06-14,108.44
2019-06-17,108.56
2019-06-18,108.39
2019-06-19,108.36
2019-06-20,107.52
2019-06-21,107.55
2019-06-24,107.36
2019-06-25,106.92
2019-06-26,107.64
2019-06-27,107.73
2019-06-28,107.84
2019-07-01,108.42
2019-07-02,107.98
2019-07-03,107.84
2019-07-05,108.55
2019-07-08,108.72
2019-07-09,108.78
2019-07-10,108.44
2019-07-11,108.29
2019-07-12,108.0
2019-07-15,107.89
2019-07-16,108.35
2019-07-17,108.1
2019-07-18,107.74
2019-07-19,107.78
2019-07-22,107.91
2019-07-23,108.06
2019-07-24,108.08
2019-07-25,108.58
2019-07-26,108.69
2019-07-29,108.86
2019-07-30,108.66
2019-07-31,108.58
2019-08-01,108.28
2019-08-02,106.64
2019-08-05,106.02
2019-08-06,106.45
2019-08-07,105.62
2019-08-08,106.04
2019-08-09,105.3
2019-08-12,105.38
2019-08-13,106.6
2019-08-14,105.79
2019-08-15,106.12
2019-08-16,106.34
2019-08-19,106.5
2019-08-20,106.35
2019-08-21,106.52
2019-08-22,106.44
2019-08-23,105.3
2019-08-26,106.0
2019-08-27,105.8
2019-08-28,105.86
2019-08-29,106.5
2019-08-30,106.3
2019-09-03,105.88
2019-09-04,106.28
2019-09-05,106.96
2019-09-06,106.8
2019-09-09,107.14
2019-09-10,107.34
2019-09-11,107.73
2019-09-12,107.97
2019-09-13,108.12
2019-09-16,107.94
2019-09-17,108.12
2019-09-18,108.17
2019-09-19,108.0
2019-09-20,107.95
2019-09-23,107.47
2019-09-24,107.32
2019-09-25,107.78
2019-09-26,107.67
2019-09-27,108.05
2019-09-30,108.11
2019-10-01,107.7
2019-10-02,107.21
2019-10-03,106.76
2019-10-04,106.91
2019-10-07,107.06
2019-10-08,107.06
2019-10-09,107.43
2019-10-10,107.91
2019-10-11,108.52
2019-10-15,108.83
2019-10-16,108.71
2019-10-17,108.51
2019-10-18,108.44
2019-10-21,108.57
2019-10-22,108.56
2019-10-23,108.64
2019-10-24,108.62
2019-10-25,108.75
2019-10-28,109.02
2019-10-29,108.83
2019-10-30,108.88
2019-10-31,108.09
2019-11-01,108.16
2019-11-04,108.56
2019-11-05,109.13
2019-11-06,108.86
2019-11-07,109.42
2019-11-08,109.14
2019-11-12,109.09
2019-11-13,108.83
2019-11-14,108.33
2019-11-15,108.8
2019-11-18,108.61
2019-11-19,108.59
2019-11-20,108.67
2019-11-21,108.53
2019-11-22,108.67
2019-11-25,108.95
2019-11-26,109.11
2019-11-27,109.38
2019-11-29,109.47
2019-12-02,109.09
2019-12-03,108.53
2019-12-04,108.87
2019-12-05,108.69
2019-12-06,108.66
2019-12-09,108.59
2019-12-10,108.73
2019-12-11,108.67
2019-12-12,109.16
2019-12-13,109.28
2019-12-16,109.64
2019-12-17,109.52
2019-12-18,109.58
2019-12-19,109.23
2019-12-20,109.45
2019-12-23,109.39
2019-12-24,109.38
2019-12-26,109.67
2019-12-27,109.47
2019-12-30,108.85
2019-12-31,108.67
2020-01-02,108.43
2020-01-03,107.94
2020-01-06,108.36
2020-01-07,108.53
2020-01-08,109.03
2020-01-09,109.47
2020-01-10,109.5
2020-01-13,109.93
2020-01-14,110.05
2020-01-15,109.94
2020-01-16,110.16
2020-01-17,110.16
2020-01-21,109.95
2020-01-22,109.93
2020-01-23,109.39
2020-01-24,109.31
2020-01-27,108.95
2020-01-28,109.17
2020-01-29,109.15
2020-01-30,108.75
2020-01-31,108.5
2020-02-03,108.59
2020-02-04,109.41
2020-02-05,109.74
2020-02-06,109.89
2020-02-07,109.81
2020-02-10,109.77
2020-02-11,109.78
2020-02-12,110.0
2020-02-13,109.81
2020-02-14,109.77
2020-02-18,109.8
2020-02-19,111.17
2020-02-20,111.86
2020-02-21,111.74
2020-02-24,110.56
2020-02-25,110.23
2020-02-26,110.36
2020-02-27,110.15
2020-02-28,108.12
2020-03-02,108.02
2020-03-03,107.28
2020-03-04,107.34
2020-03-05,106.56
2020-03-06,105.31
2020-03-09,102.52
2020-03-10,103.71
2020-03-11,104.81
2020-03-12,105.67
2020-03-13,107.15
2020-03-16,105.64
2020-03-17,107.41
2020-03-18,108.45
2020-03-19,110.08
2020-03-20,111.3
2020-03-23,111.36
2020-03-24,111.44
2020-03-25,111.43
2020-03-26,109.45
2020-03-27,108.16
2020-03-30,108.06
2020-03-31,107.53
2020-04-01,107.05
2020-04-02,107.85
2020-04-03,108.53
2020-04-06,109.11
2020-04-07,108.97
2020-04-08,108.7
2020-04-09,108.38
2020-04-10,108.39
2020-04-13,107.59
2020-04-14,107.08
2020-04-15,107.42
2020-04-16,107.72
2020-04-17,107.52
2020-04-20,107.69
2020-04-21,107.69
2020-04-22,107.81
2020-04-23,107.65
2020-04-24,107.44
2020-04-27,107.22
2020-04-28,106.83
2020-04-29,106.67
2020-04-30,106.94
2020-05-01,106.76
2020-05-04,106.82
2020-05-05,106.52
2020-05-06,106.07
2020-05-07,106.36
2020-05-08,106.5
2020-05-11,107.7
2020-05-12,107.33
2020-05-13,106.92
2020-05-14,107.09
2020-05-15,107.27
2020-05-18,107.25
2020-05-19,107.89
2020-05-20,107.46
2020-05-21,107.69
2020-05-22,107.5
2020-05-26,107.64
2020-05-27,107.79
2020-05-28,107.67
2020-05-29,107.77
2020-06-01,107.56
2020-06-02,108.6
2020-06-03,108.88
2020-06-04,109.0
2020-06-05,109.68
2020-06-08,108.46
2020-06-09,107.66
2020-06-10,107.25
2020-06-11,106.67
2020-06-12,107.36
2020-06-15,107.33
2020-06-16,107.35
2020-06-17,107.26
2020-06-18,106.78
2020-06-19,106.89
2020-06-22,106.84
2020-06-23,106.44
2020-06-24,106.83
2020-06-25,107.21
2020-06-26,107.19
2020-06-29,107.71
2020-06-30,107.77
2020-07-01,107.5
2020-07-02,107.55
2020-07-06,107.5
2020-07-07,107.53
2020-07-08,107.39
2020-07-09,107.27
2020-07-10,106.77
2020-07-13,107.22
2020-07-14,107.2
2020-07-15,106.92
2020-07-16,107.05
2020-07-17,107.06
2020-07-20,107.21
2020-07-21,106.82
2020-07-22,107.18
2020-07-23,106.83
2020-07-24,105.79
2020-07-27,105.29
2020-07-28,105.03
2020-07-29,105.06
2020-07-30,105.05
2020-07-31,105.78
2020-08-03,106.11
2020-08-04,105.87
2020-08-05,105.44
2020-08-06,105.52
2020-08-07,105.92
2020-08-10,105.85
2020-08-11,106.56
2020-08-12,106.85
2020-08-13,106.89
2020-08-14,106.49
2020-08-17,105.97
2020-08-18,105.41
2020-08-19,105.71
2020-08-20,105.81
2020-08-21,105.88
2020-08-24,105.9
2020-08-25,106.4
2020-08-26,106.13
2020-08-27,106.42
